Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
TWFG,"TWFG, Inc.",Financial Services,Insurance Brokers,insurance-brokers,381205280,1.29,2.562,2.025,45.1,85.88,48.88,25.81,0.1,0,0.0,38.1,2.98,5.55,9.55,16
GCT,GigaCloud Technology Inc.,Technology,Software - Infrastructure,software-infrastructure,1849433216,1.26,2.091,1.344,27.6,23.96,12.33,10.72,0.69,0,0.0,0.0,10.65,19.869999999999997,28.28,16
GLAD,Gladstone Capital Corporation,Financial Services,Asset Management,asset-management,448020544,4.53,1.294,1.294,13.100000000000001,100.0,9.31,10.07,0.0,0,9.23,67.9,48.67,4.06,12.06,16
PRG,"PROG Holdings, Inc.",Industrials,Rental & Leasing Services,rental-leasing-services,1729688576,0.66,4.518,3.464,22.3,36.15,14.01,7.7,0.33,0,1.29,-4.2,5.609999999999999,10.440000000000001,19.67,16
LMB,"Limbach Holdings, Inc.",Industrials,Building Products & Equipment,building-products-equipment,569656896,0.83,1.485,1.402,21.9,23.580000000000002,19.03,9.99,0.5,0,0.0,-39.1,4.42,10.620000000000001,19.97,16
LX,LexinFintech Holdings Ltd.,Financial Services,Credit Services,credit-services,235647216,0.02,2.026,1.194,6.6000000000000005,35.23,1.17,1.43,0.01,0,26.34,-50.0,10.84,3.2,14.03,16
LWAY,"Lifeway Foods, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,476030816,2.07,2.139,1.435,36.7,29.67,32.45,22.74,0.92,0,0.0,30.4,6.529999999999999,5.38,16.15,16
QNST,"QuinStreet, Inc.",Communication Services,Advertising Agencies,advertising-agencies,1199746560,1.02,1.184,1.151,28.299999999999997,10.48,18.65,11.54,0.65,0,0.0,65.2,5.53,11.34,1.93,16
SDHC,Smith Douglas Homes Corp.,Real Estate,Real Estate - Development,real-estate-development,114524368,0.11,6.461,0.266,21.9,19.470000000000002,15.95,22.13,0.07,0,0.0,-88.7,0.64,25.180000000000003,12.33,16
SGU,"Star Group, L.P.",Energy,Oil & Gas Refining & Marketing,oil-gas-refining-marketing,424050240,0.22,0.868,0.557,17.2,31.790000000000003,5.69,14.68,0.13,0,6.19,0.0,4.53,0.2,21.28,16
JLHL,Julong Holding Limited,Industrials,Building Products & Equipment,building-products-equipment,186388608,0.74,1.213,1.206,85.39999999999999,16.08,45.74,0.0,0.09,0,0.0,71.7,10.38,21.740000000000002,37.46,16
HQL,unknown,Financial Services,Asset Management,asset-management,0,0.0,1.614,1.548,-60.8,100.0,3.1,0.0,0.0,0,10.09,0.0,17856.98,0.0,16.66,14
DOLE,Dole plc,Consumer Defensive,Farm Products,farm-products,1323185152,0.14,1.25,0.694,11.600000000000001,7.62,14.95,9.35,0.11,0,2.47,-19.6,0.45999999999999996,5.12,3.76,14
TATT,TAT Technologies Ltd.,Industrials,Aerospace & Defense,aerospace-defense,506017472,2.71,4.827,2.429,22.8,24.98,24.33,16.71,1.57,0,0.0,103.3,11.26,15.67,9.54,14
TCMD,"Tactile Systems Technology, Inc.",Healthcare,Medical Devices,medical-devices,654582656,1.91,4.244,3.566,22.8,76.39,33.36,19.28,0.35,0,0.0,0.0,5.91,11.04,8.72,14
DCBO,Docebo Inc.,Technology,Software - Application,software-application,533543360,2.13,0.851,0.722,14.499999999999998,79.67,17.97,10.7,0.37,0,0.0,0.0,13.71,0.0,50.63,14
HLIT,Harmonic Inc.,Technology,Communication Equipment,communication-equipment,1289480064,3.25,2.265,0.907,43.4,48.29,148.56,15.29,0.95,0,0.0,31.900000000000002,-10.56,6.419999999999999,-11.3,14
CYD,unknown,Consumer Cyclical,Auto Manufacturers,auto-manufacturers,0,0.0,1.391,1.061,23.0,16.5,22.25,11.54,0.0,0,1.79,109.1,2.18,1.9900000000000002,5.61,14
VMD,"Viemed Healthcare, Inc.",Healthcare,Medical Devices,medical-devices,371741120,1.23,1.127,0.896,23.9,57.47,27.11,24.4,0.4,0,0.0,-12.4,4.81,2.26,10.55,14
VRRM,Verra Mobility Corporation,Technology,Information Technology Services,information-technology-services,743583104,0.74,2.058,1.771,11.700000000000001,55.71,18.13,4.79,0.29,0,0.0,0.0,4.3999999999999995,8.61,46.64,14
AEF,"abrdn Emerging Markets ex-China Fund, Inc.",Financial Services,Asset Management,asset-management,364803776,56.28,0.013,0.012,-2.3,100.0,3.92,0.0,57.57,0,8.92,3754.6,1474.25,0.0,30.84,14
AFYA,Afya Limited,Consumer Defensive,Education & Training Services,education-training-services,1268447872,0.34,1.784,1.731,8.200000000000001,64.33,8.56,7.02,0.11,0,4.72,3.2,20.07,4.6899999999999995,15.51,14
VINP,Vinci Compass Investments Ltd.,Financial Services,Asset Management,asset-management,652545600,0.64,5.079,4.767,17.1,100.0,12.77,8.53,0.0,0,6.45,73.3,25.95,1.2,11.0,14
UFCS,"United Fire Group, Inc.",Financial Services,Insurance - Property & Casualty,insurance-property-casualty,1408144000,0.96,0.356,0.256,14.399999999999999,12.86,10.16,11.32,0.71,0,1.46,48.3,9.569999999999999,1.73,12.56,14
ETW,Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financial Services,Asset Management,asset-management,1054375872,52.56,0.489,0.413,4.6,100.0,5.64,0.0,0.0,0,8.27,195.5,927.99,0.0,16.77,14
FSTR,L.B. Foster Company,Industrials,Railroads,railroads,429642592,0.76,2.224,1.173,23.9,21.54,39.88,20.75,0.46,0,0.0,0.0,1.9800000000000002,4.53,4.3,14
ERII,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls,pollution-treatment-controls,443579936,3.25,9.283,7.308,20.3,64.27000000000001,33.42,16.24,0.92,0,0.0,0.0,15.07,5.949999999999999,11.14,14
ADMA,"ADMA Biologics, Inc.",Healthcare,Biotechnology,biotechnology,2202889216,4.3,6.972,3.62,15.9,64.7,14.05,10.09,1.28,0,0.0,0.0,32.98,12.68,30.78,14
XRN,Chiron Real Estate Inc.,Real Estate,REIT - Healthcare Facilities,reit-healthcare-facilities,564008000,3.68,1.227,0.608,4.8,100.0,9.65,-23.45,0.0,0,16.16,0.0,37.79,6.58,-1.51,14
FUND,"Sprott Focus Trust, Inc.",Financial Services,Asset Management,asset-management,308075552,36.84,3.892,0.101,3.8,100.0,5.63,0.0,0.0,0,5.84,764.1,645.99,0.27,18.8,14
AEBI,Aebi Schmidt Holding AG,Industrials,Farm & Heavy Construction Machinery,farm-heavy-construction-machinery,1017655488,0.59,1.985,1.045,82.8,19.509999999999998,119.36,9.73,0.08,0,0.77,-82.0,0.48,17.62,1.2,14
ACCO,unknown,Industrials,Business Equipment & Supplies,business-equipment-supplies,405691744,0.26,1.973,1.104,5.1,32.78,7.09,4.59,0.16,0,6.8,-51.6,3.74,7.08,6.21,14
SWBI,"Smith & Wesson Brands, Inc.",Industrials,Aerospace & Defense,aerospace-defense,640938880,1.22,3.203,1.035,26.700000000000003,26.91,34.95,43.42,0.66,0,3.57,86.7,3.53,4.21,4.91,14
TASK,"TaskUs, Inc.",Technology,Information Technology Services,information-technology-services,657989440,0.54,2.947,2.65,5.0,38.15,6.19,4.85,0.32,0,0.0,9.0,8.75,13.11,17.05,14
UVE,"Universal Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,insurance-property-casualty,1232884736,0.76,0.55,0.242,6.7,25.869999999999997,5.82,9.84,0.52,0,1.42,68.60000000000001,13.489999999999998,5.84,33.2,14
TILE,"Interface, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,2332842752,1.64,2.431,0.971,11.3,38.940000000000005,18.78,17.14,0.89,0,0.34,81.8,8.92,10.780000000000001,18.12,14
TGLS,Tecnoglass Holdings Inc.,Basic Materials,Building Materials,building-materials,1961146752,1.87,1.86,1.028,15.6,39.56,15.51,12.62,0.95,0,1.35,-41.4,12.36,9.43,22.38,14
HLF,Herbalife Ltd.,Consumer Defensive,Packaged Foods,packaged-foods,1236257792,0.24,1.201,0.503,5.4,77.7,7.64,3.78,0.05,0,0.0,0.0,3.16,10.51,-44.32,14
EFSCP,Enterprise Financial Services Corp,Financial Services,Banks - Regional,banks-regional,0,0.0,0.0,0.0,1.2,0.0,4.86,0.0,0.0,0,6.21,-19.900000000000002,27.36,0.58,10.24,14
UTL,Unitil Corporation,Utilities,Utilities - Diversified,utilities-diversified,979126976,1.64,0.491,0.22,14.000000000000002,40.22,17.1,15.3,0.84,0,3.53,5.3,9.49,4.52,8.24,14
GMRS,GMR Solutions Inc.,Healthcare,Medical Care Facilities,medical-care-facilities,687569088,0.12,1.868,1.485,6.6000000000000005,39.12,6.6,7.05,0.07,0,0.0,0.0,4.71,0.0,101.01,14
GLP,Global Partners LP,Energy,Oil & Gas Midstream,oil-gas-midstream,1677508224,0.09,1.121,0.523,15.9,6.1899999999999995,13.72,19.67,0.07,0,6.43,413.90000000000003,0.67,0.5700000000000001,14.5,14
DSP,Viant Technology Inc.,Technology,Software - Application,software-application,883886848,2.44,2.868,2.817,25.3,45.12,33.67,16.92,1.0,0,0.0,0.0,2.5100000000000002,6.58,10.17,14
ESEA,Euroseas Ltd.,Industrials,Marine Shipping,marine-shipping,535573984,2.36,5.462,5.334,-0.8999999999999999,77.28,3.98,5.13,2.38,0,4.16,-12.1,58.309999999999995,0.5700000000000001,0.0,14
ESOA,Energy Services of America Corporation,Industrials,Engineering & Construction,engineering-construction,294811744,0.67,1.403,1.329,21.5,11.940000000000001,28.73,19.15,0.46,0,1.02,0.0,2.1,3.6999999999999997,0.64,14
GAIN,unknown,Financial Services,Asset Management,asset-management,0,0.0,0.126,0.113,-8.6,100.0,3.48,17.92,0.0,0,5.69,326.5,186.47,1.82,27.65,14
GASS,StealthGas Inc.,Industrials,Marine Shipping,marine-shipping,319614720,1.84,8.905,7.852,1.9,52.01,5.09,5.69,0.86,0,0.0,8.9,35.91,0.27,8.79,14
TRVG,trivago N.V.,Communication Services,Internet Content & Information,internet-content-information,392390976,0.66,1.653,1.598,20.9,96.04,32.65,47.56,0.02,0,0.0,0.0,2.19,0.24,5.26,14
TRIN,Trinity Capital Inc.,Financial Services,Asset Management,asset-management,1622031488,5.18,1.964,1.887,19.3,100.0,10.14,8.56,0.0,0,14.49,-22.0,45.15,5.94,12.4,14
TPB,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco,tobacco,1730021504,3.41,5.669,3.471,22.6,59.160000000000004,37.52,38.41,1.08,0,0.38,-77.2,8.780000000000001,13.700000000000001,16.42,14
ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,reit-mortgage,884548672,3.29,6.723,6.723,0.2,69.21000000000001,8.34,8.89,1.01,0,14.95,0.0,47.29,4.41,6.83,14
AUNA,unknown,Healthcare,Medical Care Facilities,medical-care-facilities,391017376,0.09,1.089,0.849,13.0,37.89,19.56,4.7,0.05,0,0.0,-81.5,1.52,3.29,6.1,14
IBEX,IBEX Limited,Technology,Information Technology Services,information-technology-services,493522816,0.79,1.951,1.705,16.8,29.87,11.52,10.17,0.46,0,0.0,21.9,7.5200000000000005,1.77,27.45,14
HTT,High Templar Tech Limited,Financial Services,Credit Services,credit-services,393566016,9.61,5.752,4.619,-93.89999999999999,11.88,4.02,0.0,18.63,0,0.0,0.0,1729.8899999999999,0.7000000000000001,6.09,14
ASYS,"Amtech Systems, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,272250944,3.45,2.868,1.872,31.4,45.93,57.59,12.44,1.28,0,0.0,0.0,3.1,8.66,-56.81,14
AMSF,"AMERISAFE, Inc.",Financial Services,Insurance - Specialty,insurance-specialty,544774720,1.62,2.042,1.445,13.4,27.68,11.85,14.57,1.02,0,5.51,6.800000000000001,14.000000000000002,5.41,18.74,14
HRTG,"Heritage Insurance Holdings, Inc.",Financial Services,Insurance - Property & Casualty,insurance-property-casualty,996604352,1.17,0.819,0.38,3.0,45.39,5.05,6.83,0.62,0,0.0,32.300000000000004,25.19,3.34,38.71,14
QFIN,"Qfin Holdings, Inc.",Financial Services,Credit Services,credit-services,1609559936,0.09,2.218,0.359,-16.7,57.06,2.32,2.8,0.1,0,11.83,-43.3,27.529999999999998,2.45,24.84,14
LKFT,Lakefront Biotherapeutics NV,Healthcare,Biotechnology,biotechnology,1762520064,1.69,30.478,30.235,-91.4,68.53,3.15,-13.64,3.23,0,0.0,0.0,46.83,5.800000000000001,9.92,14
PRTH,"Priority Technology Holdings, Inc.",Technology,Software - Infrastructure,software-infrastructure,431129312,0.43,1.102,0.144,9.4,39.35,7.81,4.17,0.24,0,0.0,-12.9,5.609999999999999,6.49,-55.45,14
BCX,Blackrock Resources & Commodities Strategy Trust,Financial Services,Asset Management,asset-management,926292736,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0,6.95,0.0,0.0,0.1,24.41,14
LXU,"LSB Industries, Inc.",Basic Materials,Chemicals,chemicals,698375744,1.06,2.426,1.9,11.1,17.32,19.4,7.69,0.78,0,0.0,0.0,5.58,5.8999999999999995,4.73,14
CPAC,Cementos Pacasmayo S.A.A.,Basic Materials,Building Materials,building-materials,1016753728,0.45,1.216,0.374,15.4,40.0,16.49,13.97,0.23,0,5.1,61.5,9.47,0.06999999999999999,12.94,14
CSHR,CoinShares PLC,Financial Services,Capital Markets,capital-markets,635839488,3.84,1.095,0.036,-32.0,87.81,2.77,6.89,5.07,0,12.95,-58.9,68.97,1.2,23.96,14
RIGL,"Rigel Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,748408704,2.7,1.941,1.584,-22.6,75.61,2.37,8.95,3.32,0,0.0,-73.2,116.3,17.53,93.75,14
BME,unknown,Financial Services,Asset Management,asset-management,0,0.0,0.234,0.234,7.6,100.0,7.4,0.0,0.0,0,7.23,0.0,994.98,0.41000000000000003,13.54,14
KARO,Karooooo Ltd.,Technology,Software - Application,software-application,1995707136,0.35,1.016,1.013,22.5,67.97999999999999,31.98,22.71,0.09,0,4.31,11.4,17.76,1.52,30.28,14
SENEB,Seneca Foods Corporation,Consumer Defensive,Packaged Foods,packaged-foods,1135154560,0.68,5.062,1.06,13.900000000000002,13.930000000000001,10.09,0.0,0.51,0,0.0,3996.9,6.909999999999999,0.11,15.17,14
SENEA,Seneca Foods Corporation,Consumer Defensive,Packaged Foods,packaged-foods,1143829120,0.69,5.062,1.06,13.900000000000002,13.930000000000001,10.17,0.0,0.51,0,0.0,3996.9,6.909999999999999,3.37,15.17,14
CYH,"Community Health Systems, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,425143232,0.04,1.528,1.2,-9.8,41.410000000000004,1.63,-5.68,0.04,0,0.0,-75.6,2.1,9.26,-36.51,14
ITIC,Investors Title Company,Financial Services,Insurance - Specialty,insurance-specialty,542383488,1.85,1.363,1.219,17.5,56.220000000000006,13.46,0.0,0.67,0,0.63,19.3,13.8,5.34,13.11,14
DAKT,"Daktronics, Inc.",Technology,Electronic Components,electronic-components,1035676864,1.23,2.313,1.684,20.9,27.3,23.3,14.68,0.71,0,0.0,0.0,5.41,5.79,15.09,14
ITRN,Ituran Location and Control Ltd.,Technology,Scientific & Technical Instruments,scientific-technical-instruments,1055962816,2.81,1.897,1.341,18.8,49.57,17.56,14.55,1.15,0,3.67,16.0,16.03,1.54,26.64,14
IVR,unknown,Real Estate,REIT - Mortgage,reit-mortgage,768807040,5.51,0.046,0.019,0.0,100.0,4.75,4.1,0.0,0,19.46,0.0,86.1,8.55,16.03,14
CRI,unknown,Consumer Cyclical,Apparel Retail,apparel-retail,1466978816,0.49,2.47,1.378,5.2,48.6,7.46,10.95,0.24,0,2.48,47146.4,6.550000000000001,12.25,9.92,14
CTO,"CTO Realty Growth, Inc.",Real Estate,REIT - Diversified,reit-diversified,816054592,5.07,2.981,1.25,16.5,74.56,15.78,35.11,1.08,0,6.97,0.0,32.629999999999995,2.69,1.78,14
LE,"Lands' End, Inc.",Consumer Cyclical,Apparel Retail,apparel-retail,401783136,0.31,1.575,0.228,-8.5,47.910000000000004,1.19,14.52,0.33,0,0.0,0.0,26.240000000000002,11.52,2.25,14
SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,Specialty Retail,specialty-retail,1537277952,0.41,2.367,0.486,0.2,52.11,8.55,7.33,0.2,0,0.0,25.0,5.16,30.130000000000003,24.66,14
RNGR,"Ranger Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,380867936,0.63,1.729,1.613,25.5,17.669999999999998,27.12,12.62,0.39,0,1.5,-9.4,2.36,1.94,4.1,14
SAFE,Safehold Inc.,Real Estate,REIT - Diversified,reit-diversified,1147577856,2.63,37.645,36.517,20.0,92.91,10.07,9.49,0.15,0,4.43,7.8,26.619999999999997,8.6,4.75,14
RM,unknown,Financial Services,Credit Services,credit-services,303805408,0.47,64.037,60.444,6.0,59.75,6.93,5.65,0.18,0,3.63,-17.5,7.23,6.08,11.9,14
CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",Industrials,Conglomerates,conglomerates,757835776,0.0,1.432,1.041,5.0,41.27,5.54,159.48,0.0,0,5.83,-26.3,18.04,3.35,,14
BRBR,"BellRing Brands, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,1359873408,0.58,2.254,0.771,4.2,28.59,8.24,8.85,0.4,0,0.0,81.3,7.28,14.510000000000002,-47.63,14
PD,"PagerDuty, Inc.",Technology,Software - Application,software-application,893464960,1.81,1.948,1.812,1.0,85.16,5.6,8.24,0.27,0,0.0,0.0,38.6,11.17,68.37,14
NKLR,Terra Innovatum Global N.V.,Utilities,Utilities - Regulated Electric,utilities-regulated-electric,638142784,0.0,21.342,20.844,0.0,0.0,1.2,-18.33,0.0,0,0.0,0.0,0.0,4.19,-558.07,14
MUX,unknown,Basic Materials,Other Precious Metals & Mining,other-precious-metals-mining,1127295488,4.54,2.037,1.61,26.8,37.32,14.98,5.68,2.08,0,0.0,148.5,32.46,23.87,6.3,14
CCSI,"Consensus Cloud Solutions, Inc.",Technology,Software - Infrastructure,software-infrastructure,663430080,1.89,1.804,1.617,1.5,80.22,7.87,5.98,0.37,0,0.0,21.5,25.09,6.12,613.72,14
MSIF,"MSC Income Fund, Inc.",Financial Services,Asset Management,asset-management,574977536,4.11,0.203,0.148,2.6,100.0,6.71,8.37,0.0,0,11.95,-19.3,61.480000000000004,0.83,12.01,14
NOAH,Noah Holdings Limited,Financial Services,Asset Management,asset-management,600307136,0.23,4.754,4.508,1.7999999999999998,55.010000000000005,7.74,5.66,0.1,0,7.56,-14.299999999999999,20.39,0.41000000000000003,5.69,14
MFI,mF International Limited,Technology,Software - Application,software-application,421231616,12.45,164.323,9.11,37.8,29.62,4.88,-34.69,5.45,0,0.0,0.0,232.81,0.08,1.96,14
MATV,"Mativ Holdings, Inc.",Basic Materials,Specialty Chemicals,specialty-chemicals,696222464,0.35,1.978,0.87,1.2,19.35,7.7,10.1,0.28,0,3.42,0.0,4.5,2.5100000000000002,-67.66,14
MAMA,"Mama's Creations, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,842530944,4.45,2.324,1.793,49.7,24.46,120.8,60.4,1.69,0,0.0,66.7,3.2300000000000004,7.000000000000001,10.05,14
PNTG,"The Pennant Group, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,1348262144,1.22,1.205,0.974,35.8,19.439999999999998,42.42,24.04,0.63,0,0.0,25.0,2.93,2.19,8.89,14
CGBD,"Carlyle Secured Lending, Inc.",Financial Services,Asset Management,asset-management,763078464,2.88,4.968,4.289,16.8,100.0,15.69,7.86,0.0,0,14.53,0.0,19.52,6.0600000000000005,5.99,14
PGY,Pagaya Technologies Ltd.,Technology,Software - Infrastructure,software-infrastructure,1766133376,1.27,14.584,14.064,18.6,43.39,15.01,5.25,0.59,0,0.0,143.3,9.120000000000001,17.14,16.96,14
RCKY,"Rocky Brands, Inc.",Consumer Cyclical,Footwear & Accessories,footwear-accessories,370400064,0.73,2.968,1.061,12.0,42.22,12.98,11.77,0.37,0,1.37,281.3,5.72,3.74,8.84,14
NCZ,Virtus Convertible & Income Fund II,Financial Services,Asset Management,asset-management,300466976,18.03,0.347,0.343,-10.4,100.0,4.44,0.0,19.91,0,9.17,54.6,406.29999999999995,0.42,22.4,14
NCV,unknown,Financial Services,Asset Management,asset-management,0,0.0,0.361,0.357,-10.5,100.0,4.6,0.0,0.0,0,9.56,34.0,351.06,0.5,21.18,14
MBINN,Merchants Bancorp,Financial Services,Banks - Regional,banks-regional,0,0.0,0.0,0.0,37.1,0.0,4.53,0.0,0.0,0,7.52,146.70000000000002,42.47,0.0,12.65,14
OPFI,OppFi Inc.,Financial Services,Credit Services,credit-services,1353895936,3.98,6.161,5.792,-2.1999999999999997,100.0,4.63,4.28,4.07,0,0.0,0.0,19.439999999999998,3.06,45.02,14
OSPN,OneSpan Inc.,Technology,Software - Infrastructure,software-infrastructure,602533056,2.45,1.326,1.034,1.0,73.91,9.24,12.54,0.63,0,3.2,-14.299999999999999,27.76,8.83,26.82,14
ORC,unknown,Real Estate,REIT - Mortgage,reit-mortgage,0,0.0,0.124,0.112,0.0,98.27,3.75,6.34,0.0,0,21.18,0.0,90.59,6.76,11.59,14
OZKAP,Bank OZK,Financial Services,Banks - Regional,banks-regional,0,0.0,0.0,0.0,-2.1,0.0,3.71,0.0,0.0,0,7.14,-5.7,44.529999999999994,0.0,12.36,14
NUTX,Nutex Health Inc.,Healthcare,Medical Care Facilities,medical-care-facilities,1091586816,1.24,3.143,3.0,2.1999999999999997,50.580000000000005,6.15,7.8,0.6,0,0.0,95.89999999999999,10.95,24.11,21.49,14
CDRE,"Cadre Holdings, Inc.",Industrials,Aerospace & Defense,aerospace-defense,1438348544,2.1,2.143,1.123,31.8,41.980000000000004,41.47,21.25,0.83,0,1.13,-13.3,5.26,8.51,13.89,14
PAHC,Phibro Animal Health Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1411246464,0.94,3.172,1.063,10.299999999999999,32.57,14.93,10.4,0.57,0,1.35,15.7,6.35,6.88,16.89,14
OLP,"One Liberty Properties, Inc.",Real Estate,REIT - Diversified,reit-diversified,526421760,5.07,1.214,1.174,10.100000000000001,79.9,15.27,114.86,0.92,0,7.45,82.8,33.5,2.0,8.5,14
BWAY,BrainsWay Ltd.,Healthcare,Medical Devices,medical-devices,620027904,11.03,3.338,2.809,34.599999999999994,75.51,70.23,31.97,1.77,0,0.0,200.0,15.58,0.5599999999999999,10.42,14
WEN,unknown,Consumer Cyclical,Restaurants,restaurants,0,0.0,1.831,1.397,3.3000000000000003,34.1,9.77,11.83,0.0,0,7.58,-37.2,6.77,42.35,140.63,14
WB,Weibo Corporation,Communication Services,Internet Content & Information,internet-content-information,1945726848,1.09,3.021,2.421,6.2,74.7,5.54,5.36,0.26,0,7.73,-65.9,21.15,20.18,11.45,14
EVTC,"EVERTEC, Inc.",Technology,Software - Infrastructure,software-infrastructure,1782717056,1.79,1.702,1.287,19.7,51.12,19.37,6.84,0.7,0,0.65,-85.7,9.8,5.65,22.78,14
FINV,FinVolution Group,Financial Services,Credit Services,credit-services,1153319296,0.09,7.534,3.314,-7.8,71.54,3.94,3.38,0.09,0,6.35,-42.1,16.580000000000002,4.66,15.36,14
FBRT,"Franklin BSP Realty Trust, Inc.",Real Estate,REIT - Mortgage,reit-mortgage,651491264,2.23,1.403,1.284,14.2,99.64,18.24,6.71,0.01,0,14.51,-36.8,21.38,9.68,6.96,14
WWW,unknown,Consumer Cyclical,Footwear & Accessories,footwear-accessories,0,0.0,1.533,0.696,11.0,47.32,15.41,10.77,0.0,0,2.1,64.1,5.41,12.25,23.48,14
XIFR,"XPLR Infrastructure, LP",Utilities,Utilities - Renewable,utilities-renewable,1083035520,0.9,1.272,0.966,6.1,53.16,16.41,127.61,0.4,0,0.0,-52.400000000000006,5.16,4.8500000000000005,-0.88,12
FENC,Fennec Pharmaceuticals Inc.,Healthcare,Biotechnology,biotechnology,393049504,7.71,6.977,6.149,72.6,92.23,0.0,12.71,0.16,0,0.0,0.0,-16.42,2.03,-27.46,12
FGBIP,"First Guaranty Bancshares, Inc.",Financial Services,Banks - Regional,banks-regional,0,0.0,0.0,0.0,176.8,0.0,7.65,0.0,0.0,0,8.51,0.0,-96.5,0.0,-29.0,12
FIP,FTAI Infrastructure Inc.,Industrials,Conglomerates,conglomerates,489197088,0.74,0.276,0.092,52.7,39.95,0.0,-3.14,0.21,0,2.96,0.0,-83.35000000000001,25.6,-502.6,12
FLXS,"Flexsteel Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,313499840,0.68,3.443,1.696,1.0,23.18,14.04,15.23,0.52,0,1.11,0.0,6.79,5.66,12.01,12
FLYW,Flywire Corporation,Technology,Software - Infrastructure,software-infrastructure,2213135104,3.1,1.524,1.399,27.200000000000003,59.62,67.37,13.74,0.91,0,0.0,0.0,4.77,11.15,1.62,12
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,Financial Services,Asset Management,asset-management,457473024,74.12,0.285,0.118,-10.2,100.0,7.63,0.0,81.68,0,8.18,48.9,972.84,0.0,12.49,12
EVN,Eaton Vance Municipal Income Trust,Financial Services,Asset Management,asset-management,425007904,13.68,1.203,1.203,5.8999999999999995,100.0,11.45,0.0,0.0,0,5.83,0.0,117.7,0.0,0.1,12
