Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,airlines,4373571584,0.31,0.496,0.408,2.8000000000000003,21.51,45.96,4.6,0.23,0,0.0,-68.30000000000001,0.7000000000000001,11.68,2.43,8
ALKS,Alkermes plc,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,4624535552,3.13,3.55,1.697,-10.6,86.69,19.41,13.39,3.47,0,0.0,-67.0,16.37,15.77,13.28,10
ALKT,"Alkami Technology, Inc.",Technology,Software - Application,software-application,1908543616,4.3,2.091,1.682,34.7,57.84,0.0,16.29,1.18,0,0.0,0.0,-10.74,10.58,-13.16,10
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,53973073920,0.8,0.366,0.236,5.1,31.3,5.47,8.25,0.52,0,2.11,103.2,15.19,2.95,35.94,14
ALLE,Allegion plc,Industrials,Security & Protection Services,security-protection-services,12546660352,3.08,1.842,1.091,9.3,45.2,19.58,15.36,1.53,0,1.43,3.3000000000000003,15.83,3.35,31.14,12
ALLT,Allot Ltd.,Technology,Software - Infrastructure,software-infrastructure,311618848,3.06,2.65,2.295,14.000000000000002,71.13000000000001,80.44,15.51,0.76,0,0.0,877.3,3.63,6.08,3.27,8
ALLY,Ally Financial Inc.,Financial Services,Credit Services,credit-services,11342119936,1.54,0.0,0.0,12.0,0.0,15.48,5.81,1.35,0,3.26,265.4,11.55,3.5900000000000003,6.47,10
ALNT,Allient Inc.,Technology,Electronic Components,electronic-components,1071345728,1.93,3.656,1.877,17.5,32.77,56.46,20.33,1.07,0,0.19,110.1,3.97,5.21,4.97,10
ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,41648308224,11.21,2.762,2.514,84.89999999999999,81.64,135.36,21.6,0.31,0,0.0,0.0,8.450000000000001,4.53,39.76,14
ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,software-application,2308431616,2.28,1.919,1.662,8.0,66.14999999999999,18.81,15.39,0.71,0,0.0,17.9,13.11,7.23,15.63,12
ALRS,Alerus Financial Corporation,Financial Services,Banks - Regional,banks-regional,598451328,2.67,0.0,0.0,-85.8,0.0,34.65,8.54,4.97,0,3.59,0.0,7.79,2.75,3.09,8
ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,auto-parts,9334516736,3.1,4.854,3.974,20.4,48.6,15.3,9.61,1.27,0,1.03,117.0,20.7,3.54,33.37,16
ALT,"Altimmune, Inc.",Healthcare,Biotechnology,biotechnology,440188800,10736.31,18.55,18.35,420.0,0.0,0.0,-2.6,-34356.2,0,0.0,0.0,0.0,20.46,-39.17,2
ALTI,"AlTi Global, Inc.",Financial Services,Asset Management,asset-management,515036896,2.27,1.073,0.981,10.5,19.17,0.0,12.46,1.64,0,0.0,0.0,-70.73,2.54,-29.05,6
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,auto-parts,7809997824,0.72,1.045,0.73,7.7,19.18,10.77,8.57,0.54,0,3.17,-4.2,6.800000000000001,4.279999999999999,28.58,12
ALVO,Alvotech,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1112416128,1.94,1.421,0.543,10.6,55.59,15.52,12.34,0.77,0,0.0,0.0,12.12,2.49,56.17,14
ALVOW,Alvotech,,,,0,0.0,1.421,0.543,10.6,55.59,0.0,0.0,0.0,0,0.0,0.0,12.12,0.0,56.17,6
ALX,"Alexander's, Inc.",Real Estate,REIT - Retail,reit-retail,1251796864,5.87,8.15,6.441,-4.7,50.1,44.56,18.84,6.15,0,7.33,-68.8,13.239999999999998,7.829999999999999,25.86,6
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,oil-gas-midstream,10982901760,8.72,3.407,2.602,3.1,81.58,26.81,16.41,1.56,0,3.94,-52.6,32.81,3.27,20.95,10
AMAL,Amalgamated Financial Corp.,Financial Services,Banks - Regional,banks-regional,1141920896,3.66,0.0,0.0,9.0,0.0,11.19,8.41,3.33,0,1.55,11.1,33.43,6.58,13.15,10
AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,273676369920,9.7,2.715,1.74,-2.1,48.72,35.37,24.91,9.9,0,0.55,75.2,27.78,1.7000000000000002,34.28,8
AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,2256706560,5.78,2.306,1.977,20.1,59.97,0.0,48.26,1.85,0,0.0,0.0,-19.42,5.46,-20.86,8
AMBC,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
AMBP,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers,packaging-containers,2426660352,0.44,1.064,0.743,12.6,12.68,0.0,13.65,0.34,0,9.73,0.0,0.2,3.25,,6
AMBR,Amber International Holding Limited,Technology,Software - Infrastructure,software-infrastructure,246348624,48.9,1.127,0.184,1934.6,24.39,0.0,0.0,-678.27,0,0.0,0.0,-296.23,2.0,-222.74,12
AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,entertainment,582502208,0.12,0.412,0.331,-1.4,14.43,0.0,-3.1,0.12,0,0.0,0.0,-13.04,23.54,33.38,2
AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,packaging-containers,18802950144,0.96,1.301,0.641,68.10000000000001,18.93,30.6,9.21,0.25,0,6.45,-32.1,3.04,6.49,4.36,18
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,semiconductors,319381176320,9.22,2.85,1.784,34.1,52.49,75.05,18.0,2.89,0,0.0,217.1,12.52,2.13,6.88,6
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,49713426432,6.72,1.062,0.573,13.4,36.38,33.74,24.77,3.7,0,0.63,3.6,20.0,1.35,13.93,8
AMED,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
AMG,"Affiliated Managers Group, Inc.",Financial Services,Asset Management,asset-management,7666112000,3.7,3.444,3.444,6.2,50.84,11.98,7.12,1.7,0,0.01,122.1,34.54,2.5700000000000003,22.13,12
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,drug-manufacturers-general,197773148160,5.38,1.14,0.734,8.6,70.78,25.78,15.76,1.44,0,2.74,112.1,20.98,2.81,89.06,10
AMH,American Homes 4 Rent,Real Estate,REIT - Residential,reit-residential,12032312320,6.5,2.187,0.358,4.2,56.17,24.14,41.51,2.73,0,4.3,0.2,24.48,3.93,6.44,8
AMKR,"Amkor Technology, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,10712190976,1.6,2.269,1.974,15.9,13.99,28.88,18.89,1.16,0,0.81,61.0,5.57,5.88,8.36,12
AMLX,"Amylyx Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1525393792,0.0,14.266,13.98,0.0,0.0,0.0,-11.07,0.0,0,0.0,0.0,0.0,14.28,-183.14,2
AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,711575552,0.26,0.944,0.819,1.7999999999999998,28.35,0.0,16.43,0.18,0,0.0,0.0,-3.5000000000000004,7.86,-14.9,4
AMP,"Ameriprise Financial, Inc.",Financial Services,Asset Management,asset-management,41355583488,2.19,2.29,1.46,8.6,56.18,12.27,9.55,0.88,0,1.45,-1.1,18.84,4.2700000000000005,54.41,12
AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,842533120,1.17,4.021,2.804,-1.7999999999999998,49.46,9.03,5.25,1.19,0,0.0,-31.0,13.63,16.61,12.44,12
AMPL,"Amplitude, Inc.",Technology,Software - Application,software-application,961494912,2.8,1.558,1.308,17.0,73.98,0.0,41.91,0.6,0,0.0,0.0,-25.8,6.83,-36.09,6
AMPX,"Amprius Technologies, Inc.",Industrials,Electrical Equipment & Parts,electrical-equipment-parts,2386549504,32.67,7.076,6.391,137.4,11.32,0.0,177.01,-10.84,0,0.0,0.0,-60.3,15.46,-64.3,12
AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,Coking Coal,coking-coal,2408565248,1.13,4.468,3.378,-15.7,9.62,0.0,6.92,1.31,0,0.0,0.0,-2.9000000000000004,22.61,-3.99,2
AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,engineering-construction,1327818624,0.69,1.509,1.22,9.1,15.740000000000002,30.25,15.46,0.53,0,0.0,-51.7,2.29,10.19,4.1,10
AMRK,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,3761390848,1.25,2.168,1.391,11.5,37.38,54.34,10.23,0.69,0,0.0,0.0,2.39,4.89,-101.78,10
AMSC,American Superconductor Corporation,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,1463125504,5.24,2.665,1.67,21.4,30.87,10.11,29.08,2.85,0,0.0,4266.7,46.7,6.59,3.06,10
AMSF,"AMERISAFE, Inc.",Financial Services,Insurance - Specialty,insurance-specialty,612582784,1.93,2.037,1.377,10.2,29.13,13.11,14.55,1.23,0,4.8,-19.2,14.86,1.65,18.74,14
AMT,American Tower Corporation,Real Estate,REIT - Specialty,reit-specialty,85403983872,8.02,0.397,0.342,7.5,74.18,33.78,26.41,1.92,0,3.83,-33.2,23.76,1.5599999999999998,69.25,10
AMTB,Amerant Bancorp Inc.,Financial Services,Banks - Regional,banks-regional,873662144,2.2,0.0,0.0,8.1,0.0,16.37,7.83,2.02,0,1.72,-83.8,13.21,2.83,5.58,10
AMTM,"Amentum Holdings, Inc.",Industrials,Specialty Business Services,specialty-business-services,6746027008,0.47,1.418,1.328,-5.2,10.64,69.14,10.04,0.5,0,0.0,264.5,0.69,6.38,1.47,6
AMWD,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,569962560,0.37,2.371,0.88,-18.4,15.329999999999998,33.72,21.77,0.44,0,0.0,0.0,1.15,8.4,10.86,8
AMX,"AmÃ©rica MÃ³vil, S.A.B. de C.V.",Communication Services,Telecom Services,telecom-services,70167470080,0.07,0.737,0.651,3.4000000000000004,42.94,14.95,11.78,0.04,0,2.45,400.1,8.780000000000001,0.63,,12
AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,internet-retail,2236838576128,3.12,1.051,0.844,13.6,50.29,29.06,22.31,1.34,0,0.0,5.0,10.83,0.84,18.89,12
AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,6394461696,0.23,0.839,0.186,-3.9,17.91,10.81,7.69,0.24,0,0.0,1.3,2.35,5.94,27.73,10
ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,biotechnology,1840750848,7.85,9.068,8.945,151.1,42.04,0.0,-19.02,-2.32,0,0.0,0.0,-5.64,34.300000000000004,-35.56,12
ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,food-distribution,2363138816,0.21,1.409,0.448,-18.8,6.47,25.0,12.42,0.26,0,1.12,51.4,0.8699999999999999,2.98,7.69,8
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,computer-hardware,166565642240,18.5,3.048,2.349,28.9,64.05999999999999,48.1,31.03,4.73,0,0.0,19.1,38.99,1.4500000000000002,28.39,6
ANF,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,apparel-retail,3906324224,0.74,1.492,0.842,5.4,61.47,7.93,7.02,0.27,0,0.0,3.0,9.63,11.58,,14
ANGI,Angi Inc.,Communication Services,Internet Content & Information,internet-content-information,318882752,0.31,1.647,1.514,-10.1,95.42,7.86,5.08,0.34,0,0.0,0.0,4.25,17.95,4.73,12
ANGO,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,436079904,1.42,2.242,1.196,9.0,54.58,0.0,-96.18,0.59,0,0.0,0.0,-9.02,5.62,-18.58,4
ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1594529920,1.81,2.708,2.07,29.6,61.36000000000001,21.39,6.87,0.49,0,0.0,0.0,8.870000000000001,19.62,14.49,14
ANNA,"AleAnna, Inc.",Energy,Oil & Gas E&P,oil-gas-e-p,162232928,9.73,2.001,1.833,1631.4,78.41,0.0,0.0,-32.18,0,0.0,0.0,-47.06,0.89,-41.31,12
ANSS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
AON,Aon plc,Financial Services,Insurance Brokers,insurance-brokers,68839464960,4.01,1.11,0.298,3.7,47.2,18.81,14.88,2.04,0,0.94,138.3,21.51,1.0699999999999998,39.51,10
AORT,"Artivion, Inc.",Healthcare,Medical Devices,medical-devices,1712328064,3.88,3.526,1.66,19.2,64.4,170.29,30.93,1.12,0,0.0,0.0,2.21,4.03,2.18,8
AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,9215640576,2.41,1.497,0.899,0.0,38.83,17.31,15.34,2.41,0,2.1,19.1,14.26,6.329999999999999,29.4,10
AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,semiconductors,645809920,0.94,3.44,1.959,44.9,22.47,0.0,-45.85,0.4,0,0.0,0.0,-15.06,7.06,-11.79,12
APA,APA Corporation,Energy,Oil & Gas E&P,oil-gas-e-p,12044109824,1.39,0.825,0.614,-28.000000000000004,68.01,8.55,13.41,1.78,0,2.98,-18.2,16.509999999999998,11.16,23.54,12
APAM,Artisan Partners Asset Management Inc.,Financial Services,Asset Management,asset-management,2480919040,2.07,3.237,3.086,12.9,45.75,8.69,8.18,0.98,0,9.4,35.8,24.26,10.57,66.16,16
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,specialty-chemicals,65002192896,5.32,1.459,1.008,5.800000000000001,31.630000000000003,0.0,20.82,3.43,0,2.49,9.7,-2.73,2.04,-2.63,2
APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,education-training-services,1029942464,1.59,3.462,3.273,-3.5000000000000004,54.22,43.47,16.95,1.64,0,0.0,7.7,4.859999999999999,11.03,6.1,6
APG,APi Group Corporation,Industrials,Engineering & Construction,engineering-construction,17417881600,2.2,1.502,1.376,13.8,31.44,0.0,21.18,1.3,0,0.0,0.0,3.82,1.83,8.86,6
APGE,"Apogee Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,5004880384,0.0,26.566,26.38,0.0,0.0,0.0,-13.37,0.0,0,0.0,0.0,0.0,22.73,-28.3,2
APH,Amphenol Corporation,Technology,Electronic Components,electronic-components,165507661824,7.17,2.979,2.374,49.1,37.22,40.31,26.17,2.29,0,0.76,57.6,18.49,1.46,31.84,10
API,"Agora, Inc.",Technology,Software - Application,software-application,346275392,2.45,4.58,4.305,10.7,66.4,9.64,-42.83,0.74,0,0.0,2444.5,6.76,0.62,,16
APLD,Applied Digital Corporation,Technology,Information Technology Services,information-technology-services,7878728704,29.85,4.823,3.426,250.1,19.62,0.0,-31.49,-36.01,0,0.0,0.0,-47.35,30.74,-46.43,12
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,reit-hotel-motel,2784496128,1.97,0.216,0.131,-2.0,42.65,15.91,17.06,2.01,0,8.09,0.8,12.42,14.01,5.57,10
APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,2369966592,2.36,3.136,2.586,-5.9,60.34,103.0,-76.3,2.5,0,0.0,0.0,2.23,23.54,6.05,4
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,asset-management,58805518336,1.85,1.659,1.615,87.7,37.34,18.29,9.31,0.14,0,2.03,-57.3,10.98,5.489999999999999,15.91,20
APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,building-products-equipment,716314048,0.51,1.898,1.27,2.1,23.83,17.81,10.49,0.38,0,3.25,-19.8,2.86,3.91,17.43,12
APOS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
APP,AppLovin Corporation,Communication Services,Advertising Agencies,advertising-agencies,152417714176,27.81,3.322,3.229,65.9,87.86,45.01,22.26,1.15,0,0.0,84.7,60.83,4.68,156.17,16
APPF,"AppFolio, Inc.",Technology,Software - Application,software-application,6291218944,6.62,3.307,2.95,21.9,63.68000000000001,45.05,21.97,1.88,0,0.0,-60.6,14.82,9.93,25.97,12
APPN,Appian Corporation,Technology,Software - Infrastructure,software-infrastructure,1859532800,2.56,1.149,1.002,21.7,72.54,1257.12,21.6,0.55,0,0.0,0.0,0.1699999999999999,17.549999999999997,-2.62,8
APPS,"Digital Turbine, Inc.",Technology,Software - Application,software-application,428642272,0.79,1.104,1.027,12.5,47.870000000000005,0.0,5.72,0.36,0,0.0,0.0,-9.08,11.82,-59.86,6
APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,auto-parts,15240080384,0.75,1.736,1.168,5.0,19.15,94.04,7.46,0.57,0,0.0,-43.4,0.8099999999999999,3.69,1.79,6
AQN,Algonquin Power & Utilities Corp.,Utilities,Utilities - Diversified,utilities-diversified,4915661312,2.02,1.004,0.44,0.0,37.940000000000005,91.36,15.79,0.0,0,4.13,0.0,7.430000000000001,0.0,-30.52,4
AQNB,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
AR,Antero Resources Corporation,Energy,Oil & Gas E&P,oil-gas-e-p,12479836160,2.43,0.553,0.337,11.1,66.43,19.93,10.06,0.72,0,0.0,29.9,12.34,3.85,8.4,14
ARBKL,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
ARCB,ArcBest Corporation,Industrials,Trucking,trucking,1905332864,0.48,0.953,0.794,-2.9000000000000004,7.79,32.31,11.65,0.49,0,0.56,0.0,1.5,9.97,4.64,8
ARCC,Ares Capital Corporation,Financial Services,Asset Management,asset-management,12798757888,4.19,0.561,0.461,4.5,100.0,9.58,9.26,0.0,0,10.63,-24.9,42.56,4.1000000000000005,9.07,14
ARCO,Arcos Dorados Holdings Inc.,Consumer Cyclical,Restaurants,restaurants,1631585408,0.36,0.886,0.653,5.2,12.39,6.62,11.33,0.3,0,3.1,327.2,5.390000000000001,4.21,29.28,14
ARCT,Arcturus Therapeutics Holdings Inc.,Healthcare,Biotechnology,biotechnology,191278720,2.33,6.637,6.5,-68.4,-36.79,0.0,-1.63,3.93,0,0.0,0.0,-80.19,32.29,-30.74,2
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",Financial Services,Asset Management,asset-management,289814656,0.0,0.0,0.0,0.0,0.0,9.71,0.0,0.0,0,11.02,0.0,0.0,0.0,10.94,12
ARDT,"Ardent Health, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,1325917952,0.21,1.967,1.334,-0.1,57.98,9.65,7.14,0.21,0,0.0,-60.5,2.15,8.05,18.59,12
ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,biotechnology,1428566144,3.51,4.315,3.798,7.8,72.72999999999999,0.0,11.16,0.88,0,0.0,0.0,-15.12,10.07,-36.9,4
ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,REIT - Office,reit-office,8518579200,2.82,1.617,1.369,-5.2,69.42,0.0,-614.44,2.97,0,8.12,0.0,-47.38,6.02,-9.24,2
AREN,"The Arena Group Holdings, Inc.",Communication Services,Internet Content & Information,internet-content-information,132192112,0.93,2.507,2.181,-11.3,52.59,3.71,3.4,1.03,0,0.0,33.1,88.51,4.54,77.27,14
ARES,Ares Management Corporation,Financial Services,Asset Management,asset-management,33538680832,5.99,0.472,0.406,19.5,36.54,59.27,13.13,3.06,0,5.6,-81.39999999999999,9.42,5.76,18.73,6
ARGX,argenx SE,Healthcare,Biotechnology,biotechnology,43411521536,10.22,5.226,4.618,74.6,57.28,35.86,21.41,1.11,0,0.0,-32.0,30.42,3.24,15.15,18
ARHS,"Arhaus, Inc.",Consumer Cyclical,Specialty Retail,specialty-retail,997734848,0.72,1.371,0.57,5.1,38.89,14.73,12.1,0.42,0,0.0,-28.6,4.88,17.66,16.08,12
ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,reit-mortgage,1440661376,5.37,10.966,10.933,-1.3,68.25,12.74,9.83,5.44,0,9.67,-31.0,47.22,4.02,6.83,10
ARIS,Aris Mining Corporation,Basic Materials,Gold,gold,3819768320,4.12,1.762,1.539,104.2,55.32,69.17,0.0,-0.08,0,0.0,121.7,8.44,0.0,3.08,16
ARKO,Arko Corp.,Consumer Cyclical,Specialty Retail,specialty-retail,582782976,0.09,1.657,1.108,-10.7,18.04,34.87,104.6,0.1,0,2.27,0.0,0.35,2.91,8.51,8
ARLO,"Arlo Technologies, Inc.",Industrials,Building Products & Equipment,building-products-equipment,1479146112,2.79,1.511,1.196,16.2,43.99,98.88,14.52,1.31,0,0.0,0.0,2.82,12.05,11.68,8
ARLP,"Alliance Resource Partners, L.P.",Energy,Thermal Coal,thermal-coal,3480233472,1.59,2.104,0.992,-9.2,34.98,11.27,9.92,1.73,0,9.1,389.7,14.18,1.35,16.89,10
ARM,Arm Holdings plc,Technology,Semiconductors,semiconductors,123181211648,26.37,5.427,5.254,26.3,97.5,154.65,54.21,0.49,0,0.0,-12.3,17.150000000000002,10.65,11.58,10
ARMK,Aramark,Industrials,Specialty Business Services,specialty-business-services,10562065408,0.56,1.272,1.031,6.1,15.46,33.77,15.36,0.45,0,1.2,-7.7,1.69,3.4799999999999995,10.37,10
ARMN,Aris Mining Corporation,,,,3918969856,5.09,2.415,2.126,91.6,51.53,70.96,0.0,0.21,0,0.0,0.0,6.38,0.0,3.08,16
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,6110755840,4.1,1.543,0.94,15.5,65.81,19.04,14.92,1.19,0,2.37,95.4,21.63,4.8500000000000005,21.61,14
AROW,Arrow Financial Corporation,Financial Services,Banks - Regional,banks-regional,530691200,3.35,0.0,0.0,37.0,0.0,12.18,7.45,2.11,0,3.67,216.5,27.76,0.8699999999999999,7.41,10
ARQQ,Arqit Quantum Inc.,Technology,Software - Infrastructure,software-infrastructure,217247808,409.9,2.686,2.629,0.0,37.74,0.0,-13.09,0.0,0,0.0,0.0,0.0,9.73,-129.77,2
ARQT,"Arcutis Biotherapeutics, Inc.",Healthcare,Biotechnology,biotechnology,2827341056,7.52,3.167,2.828,81.5,90.24,0.0,17.83,0.14,0,0.0,0.0,-4.29,15.11,-8.52,12
ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,reit-mortgage,2047917056,5.43,1.107,0.114,0.0,100.0,5.2,5.46,0.0,0,16.54,0.0,85.49,9.85,14.27,12
ARRY,"Array Technologies, Inc.",Technology,Solar,solar,1037844672,0.81,2.305,1.369,-17.9,25.55,0.0,7.7,0.95,0,0.0,0.0,-4.07,19.39,25.32,2
ARTNA,Artesian Resources Corporation,Utilities,Utilities - Regulated Water,utilities-regulated-water,334528448,2.99,0.676,0.401,4.6,49.49,14.84,15.48,1.44,0,3.85,2.3,20.16,1.18,8.53,12
ARVN,"Arvinas, Inc.",Healthcare,Biotechnology,biotechnology,774545024,2.95,4.917,4.855,-84.0,100.0,0.0,-3.45,5.43,0,0.0,0.0,-30.77,6.83,-18.63,2
ARW,"Arrow Electronics, Inc.",Technology,Electronics & Computer Distribution,electronics-computer-distribution,7226270720,0.23,1.362,1.064,20.1,11.2,12.83,9.3,0.17,0,0.0,100.5,1.85,4.72,8.68,16
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,7603747840,6.97,3.38,3.263,10461.3,100.0,33.94,-12.64,-0.0,0,0.0,0.0,18.54,11.11,-0.35,18
AS,"Amer Sports, Inc.",Consumer Cyclical,Leisure,leisure,18784448512,2.86,1.496,0.723,28.5,57.63,42.51,21.67,0.87,0,0.0,998.7,6.510000000000001,9.2,7.37,12
ASA,ASA Gold and Precious Metals Limited,Financial Services,Asset Management,asset-management,1240193024,311.58,6.275,6.099,-0.3,100.0,1.88,0.0,312.52,0,0.09,1212.1,16684.030000000002,0.33,60.38,14
ASAN,"Asana, Inc.",Technology,Software - Application,software-application,1626505984,2.06,1.184,1.086,9.2,89.03999999999999,0.0,14.97,0.2,0,0.0,0.0,-23.9,26.4,,4
ASB,Associated Banc-Corp,Financial Services,Banks - Regional,banks-regional,4080162048,2.85,0.0,0.0,721.8,0.0,8.87,7.72,-17.7,0,3.81,0.0,33.12,4.36,9.93,12
ASBA,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
ASC,Ardmore Shipping Corporation,Industrials,Marine Shipping,marine-shipping,556676608,1.79,4.327,3.652,1.1,34.21,15.53,25.08,1.17,0,2.2,80.7,13.22,5.3100000000000005,,12
ASGN,ASGN Incorporated,Technology,Information Technology Services,information-technology-services,1534851456,0.39,2.159,1.969,-0.5,28.87,13.83,6.15,0.39,0,0.0,-38.1,2.85,10.31,6.29,10
ASH,Ashland Inc.,Basic Materials,Specialty Chemicals,specialty-chemicals,2308117760,1.28,3.153,1.303,-4.7,33.85,0.0,10.65,1.34,0,3.26,0.0,-38.34,12.37,-44.38,2
ASIX,AdvanSix Inc.,Basic Materials,Chemicals,chemicals,560703296,0.37,1.13,0.501,9.4,10.84,11.59,7.35,0.3,0,3.05,0.0,3.24,2.68,6.05,12
ASM,Avino Silver & Gold Mines Ltd.,Basic Materials,Other Precious Metals & Mining,other-precious-metals-mining,1078594560,11.69,4.063,3.557,25.3,53.27,49.11,7.55,4.08,0,0.0,82.89999999999999,28.89,3.44,6.46,6
ASML,ASML Holding N.V.,Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,533972615168,16.35,1.262,0.728,4.9,52.83,47.68,31.41,7.33,0,0.65,7.199999999999999,29.42,0.26,49.0,6
